Ref,Page,Class,Section,Sub-heading,Item,Unit,Gang hrs,Labour £,Plant £,Material £,Sub-contract £,UK COST £,Labour €,Plant €,Material €,Sub-contract €,IRISH COST €,Derivation basis,Confidence,Published rate £ (superseded),Variance £,Flag,Derivation note
4082,IMG_0120,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 186 kg/m; 305 x 305 mm,drive piles; raking,m,,0.0,0.0,0.0,11,11.0,0.0,0.0,0.0,14.4,14.4,All-in specialist rate,All-in (not split),11,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4084,IMG_0120,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 223 kg/m; 305 x 305 mm,number of piles; length 10 m,nr,,0,4274.41,0,7213.9,11488.31,0.0,4998.5,0.0,9443.94,14442.44,Stated components + specialist balance,Medium,11488.31,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4085,IMG_0120,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 223 kg/m; 305 x 305 mm,number of piles; length 15 m,nr,,0,6837.75,0,7213.9,14051.65,0.0,7996.06,0.0,9443.94,17440.0,Stated components + specialist balance,Medium,14051.65,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4086,IMG_0120,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 223 kg/m; 305 x 305 mm,number of piles; length 20 m,nr,,0,9117,0,7213.9,16330.9,0.0,10661.42,0.0,9443.94,20105.36,Stated components + specialist balance,Medium,16330.9,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4087,IMG_0120,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 223 kg/m; 305 x 305 mm,driving piles; vertical,m,,0.0,0.0,0.0,8.22,8.22,0.0,0.0,0.0,10.76,10.76,All-in specialist rate,All-in (not split),8.22,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4088,IMG_0120,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 223 kg/m; 305 x 305 mm,driving piles; raking,m,,0.0,0.0,0.0,11.36,11.36,0.0,0.0,0.0,14.87,14.87,All-in specialist rate,All-in (not split),11.36,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4091,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 109 kg/m; 356 x 368 mm (continued),number of piles; length 10 m,nr,,0,2120.87,0,7213.9,9334.77,0.0,2480.15,0.0,9443.94,11924.09,Stated components + specialist balance,Medium,9334.77,0.0,Large unexplained balance,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4092,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 109 kg/m; 356 x 368 mm (continued),number of piles; length 15 m,nr,,0,3389.59,0,7213.9,10603.49,0.0,3963.79,0.0,9443.94,13407.73,Stated components + specialist balance,Medium,10603.49,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4093,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 109 kg/m; 356 x 368 mm (continued),number of piles; length 20 m,nr,,0,4519.45,0,7213.9,11733.35,0.0,5285.04,0.0,9443.94,14728.98,Stated components + specialist balance,Medium,11733.35,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4094,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 109 kg/m; 356 x 368 mm (continued),depth driven; vertical,m,,0.0,0.0,0.0,6.24,6.24,0.0,0.0,0.0,8.17,8.17,All-in specialist rate,All-in (not split),6.24,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4095,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 109 kg/m; 356 x 368 mm (continued),depth driven; raking,m,,0.0,0.0,0.0,9.35,9.35,0.0,0.0,0.0,12.24,12.24,All-in specialist rate,All-in (not split),9.35,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4097,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 133 kg/m; 356 x 368 mm,number of piles; length 10 m,nr,,0,2587.85,0,7213.9,9801.75,0.0,3026.23,0.0,9443.94,12470.17,Stated components + specialist balance,Medium,9801.75,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4098,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 133 kg/m; 356 x 368 mm,number of piles; length 15 m,nr,,0,4135.92,0,7213.9,11349.82,0.0,4836.54,0.0,9443.94,14280.48,Stated components + specialist balance,Medium,11349.82,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4099,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 133 kg/m; 356 x 368 mm,number of piles; length 20 m,nr,,0,5514.56,0,7213.9,12728.46,0.0,6448.73,0.0,9443.94,15892.67,Stated components + specialist balance,Medium,12728.46,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4100,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 133 kg/m; 356 x 368 mm,driving piles; vertical,m,,0.0,0.0,0.0,6.63,6.63,0.0,0.0,0.0,8.68,8.68,All-in specialist rate,All-in (not split),6.63,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4101,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 133 kg/m; 356 x 368 mm,driving piles; raking,m,,0.0,0.0,0.0,10.22,10.22,0.0,0.0,0.0,13.38,13.38,All-in specialist rate,All-in (not split),10.22,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4103,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 152 kg/m; 356 x 368 mm,number of piles; length 10 m,nr,,0,2957.54,0,7213.9,10171.44,0.0,3458.55,0.0,9443.94,12902.49,Stated components + specialist balance,Medium,10171.44,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4104,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 152 kg/m; 356 x 368 mm,number of piles; length 15 m,nr,,0,4726.77,0,7213.9,11940.67,0.0,5527.48,0.0,9443.94,14971.42,Stated components + specialist balance,Medium,11940.67,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4105,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 152 kg/m; 356 x 368 mm,number of piles; length 20 m,nr,,0,6302.36,0,7213.9,13516.26,0.0,7369.98,0.0,9443.94,16813.92,Stated components + specialist balance,Medium,13516.26,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4106,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 152 kg/m; 356 x 368 mm,driving piles; vertical,m,,0.0,0.0,0.0,7.45,7.45,0.0,0.0,0.0,9.75,9.75,All-in specialist rate,All-in (not split),7.45,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4107,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 152 kg/m; 356 x 368 mm,driving piles; raking,m,,0.0,0.0,0.0,10.38,10.38,0.0,0.0,0.0,13.59,13.59,All-in specialist rate,All-in (not split),10.38,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4109,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 174 kg/m; 356 x 368 mm,number of piles; length 10 m,nr,,0,3385.6,0,7213.91,10599.51,0.0,3959.12,0.0,9443.96,13403.08,Stated components + specialist balance,Medium,10599.51,0.0,,"Published plant/labour retained; the £7,213.91 balance of the specialist all-in rate is not broken down in the source."
4110,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 174 kg/m; 356 x 368 mm,number of piles; length 15 m,nr,,0,5410.91,0,7213.9,12624.81,0.0,6327.52,0.0,9443.94,15771.46,Stated components + specialist balance,Medium,12624.81,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4111,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 174 kg/m; 356 x 368 mm,number of piles; length 20 m,nr,,0,7214.54,0,7213.9,14428.44,0.0,8436.68,0.0,9443.94,17880.62,Stated components + specialist balance,Medium,14428.44,0.0,,"Published plant/labour retained; the £7,213.90 balance of the specialist all-in rate is not broken down in the source."
4112,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 174 kg/m; 356 x 368 mm,driving piles; vertical,m,,0.0,0.0,0.0,7.45,7.45,0.0,0.0,0.0,9.75,9.75,All-in specialist rate,All-in (not split),7.45,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4113,IMG_0121,CLASS P: PILES,06 ISOLATED STEEL PILES,Mass 174 kg/m; 356 x 368 mm,driving piles; raking,m,,0.0,0.0,0.0,10.38,10.38,0.0,0.0,0.0,13.59,13.59,All-in specialist rate,All-in (not split),10.38,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4122,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Provision of all plant, equipment and labour including transport to and from the site and establishing and dismantling for",driving of sheet piling,item,,0.0,0.0,0.0,11453.72,11453.72,0.0,0.0,0.0,14994.43,14994.43,All-in specialist rate,All-in (not split),11453.72,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4123,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Provision of all plant, equipment and labour including transport to and from the site and establishing and dismantling for",extraction of sheet piling,item,,0.0,0.0,0.0,3083.69,3083.69,0.0,0.0,0.0,4036.96,4036.96,All-in specialist rate,All-in (not split),3083.69,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4124,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Provision of all plant, equipment and labour including transport to and from the site and establishing and dismantling for",Standing time,hr,,0.0,0.0,0.0,615.52,615.52,0.0,0.0,0.0,805.8,805.8,All-in specialist rate,All-in (not split),615.52,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4126,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S270GP steel",length of welded corner piles,m,,0.0,0.0,0.0,166.87,166.87,0.0,0.0,0.0,218.45,218.45,All-in specialist rate,All-in (not split),166.87,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4127,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S270GP steel",length of welded junction piles,m,,0.0,0.0,0.0,262.42,262.42,0.0,0.0,0.0,343.54,343.54,All-in specialist rate,All-in (not split),262.42,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4128,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S270GP steel",driven area,m2,,0.0,0.0,0.0,73.86,73.86,0.0,0.0,0.0,96.69,96.69,All-in specialist rate,All-in (not split),73.86,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4129,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S270GP steel",area of piles of length not exceeding 14 m,m2,,0.0,0.0,0.0,167.17,167.17,0.0,0.0,0.0,218.85,218.85,All-in specialist rate,All-in (not split),167.17,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4130,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S270GP steel",length 14-24 m,m2,,0.0,0.0,0.0,157.32,157.32,0.0,0.0,0.0,205.95,205.95,All-in specialist rate,All-in (not split),157.32,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4131,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S270GP steel",area of piles of length exceeding 24 m,m2,,0.0,0.0,0.0,167.64,167.64,0.0,0.0,0.0,219.46,219.46,All-in specialist rate,All-in (not split),167.64,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4133,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade S270GP steel,length of welded corner piles,m,,0.0,0.0,0.0,177.99,177.99,0.0,0.0,0.0,233.01,233.01,All-in specialist rate,All-in (not split),177.99,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4134,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade S270GP steel,length of welded junction piles,m,,0.0,0.0,0.0,262.42,262.42,0.0,0.0,0.0,343.54,343.54,All-in specialist rate,All-in (not split),262.42,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4135,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade S270GP steel,driven area,m2,,0.0,0.0,0.0,73.56,73.56,0.0,0.0,0.0,96.3,96.3,All-in specialist rate,All-in (not split),73.56,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4136,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade S270GP steel,area of piles of length not exceeding 14 m,m2,,0.0,0.0,0.0,195.03,195.03,0.0,0.0,0.0,255.32,255.32,All-in specialist rate,All-in (not split),195.03,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4137,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade S270GP steel,length 14-24 m,m2,,0.0,0.0,0.0,145.22,145.22,0.0,0.0,0.0,190.11,190.11,All-in specialist rate,All-in (not split),145.22,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
4138,IMG_0121,CLASS P: PILES,07 INTERLOCKING STEEL PILES,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade S270GP steel,area of piles of length exceeding 24 m,m2,,0.0,0.0,0.0,154.74,154.74,0.0,0.0,0.0,202.58,202.58,All-in specialist rate,All-in (not split),154.74,0.0,,Source publishes a specialist/sub-contract all-in rate; no labour/plant/material build-up exists to derive from.
