Item ref,Class,Section,Sub-heading,Item,Item unit,Line,Type,Code,Resource,Qty,Qty unit,Rate EUR,Line cost EUR,Crew / spread
2559,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",3.50-4.00 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.258808,hr,61.1185,15.82,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2559,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",3.50-4.00 m deep,m,5,Plant,P027,2t dumper,2.29021,hr,15.2802,34.99,Field drains (not in trenches)
2559,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",3.50-4.00 m deep,m,6,Plant,P085,"stihl saw, 12"", petrol",2.29021,hr,1.4422,3.3,Field drains (not in trenches)
2559,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",3.50-4.00 m deep,m,7,Material,MX2559,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,m,11.8577,11.86,item-specific
2560,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.00-4.50 m deep,m,1,Labour,L004,chargehand pipelayer (skill rate 4),0.14491,hr,49.2274,7.13,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2560,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.00-4.50 m deep,m,2,Labour,L019,skilled operative (skill rate 4),0.28982,hr,46.2624,13.41,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2560,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.00-4.50 m deep,m,3,Labour,L023,unskilled operative (general),0.57964,hr,38.7141,22.44,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2560,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.00-4.50 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.28982,hr,61.1185,17.71,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2560,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.00-4.50 m deep,m,5,Plant,P027,2t dumper,2.564336,hr,15.2802,39.18,Field drains (not in trenches)
2560,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.00-4.50 m deep,m,6,Plant,P085,"stihl saw, 12"", petrol",2.564336,hr,1.4422,3.7,Field drains (not in trenches)
2560,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.00-4.50 m deep,m,7,Material,MX2560,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,m,11.8577,11.86,item-specific
2561,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.50-5.00 m deep,m,1,Labour,L004,chargehand pipelayer (skill rate 4),0.165622,hr,49.2274,8.15,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2561,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.50-5.00 m deep,m,2,Labour,L019,skilled operative (skill rate 4),0.331244,hr,46.2624,15.32,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2561,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.50-5.00 m deep,m,3,Labour,L023,unskilled operative (general),0.662489,hr,38.7141,25.65,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2561,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.50-5.00 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.331244,hr,61.1185,20.25,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2561,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.50-5.00 m deep,m,5,Plant,P027,2t dumper,2.932168,hr,15.2802,44.8,Field drains (not in trenches)
2561,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.50-5.00 m deep,m,6,Plant,P085,"stihl saw, 12"", petrol",2.932168,hr,1.4422,4.23,Field drains (not in trenches)
2561,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",4.50-5.00 m deep,m,7,Material,MX2561,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,m,11.8577,11.86,item-specific
2562,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",5.00-5.50 m deep,m,1,Labour,L004,chargehand pipelayer (skill rate 4),0.186297,hr,49.2274,9.17,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2562,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",5.00-5.50 m deep,m,2,Labour,L019,skilled operative (skill rate 4),0.372594,hr,46.2624,17.24,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2562,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",5.00-5.50 m deep,m,3,Labour,L023,unskilled operative (general),0.745188,hr,38.7141,28.85,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2562,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",5.00-5.50 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.372594,hr,61.1185,22.77,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2562,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",5.00-5.50 m deep,m,5,Plant,P027,2t dumper,3.3,hr,15.2802,50.42,Field drains (not in trenches)
2562,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",5.00-5.50 m deep,m,6,Plant,P085,"stihl saw, 12"", petrol",3.3,hr,1.4422,4.76,Field drains (not in trenches)
2562,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",5.00-5.50 m deep,m,7,Material,MX2562,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,m,11.8577,11.86,item-specific
2563,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; short redius (socket/spigot),nr,1,Labour,L004,chargehand pipelayer (skill rate 4),0.025881,hr,49.2274,1.27,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2563,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; short redius (socket/spigot),nr,2,Labour,L019,skilled operative (skill rate 4),0.051762,hr,46.2624,2.39,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2563,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; short redius (socket/spigot),nr,3,Labour,L023,unskilled operative (general),0.103523,hr,38.7141,4.01,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2563,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; short redius (socket/spigot),nr,4,Labour,L016,plant operator (skill rate 3),0.051762,hr,61.1185,3.16,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2563,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; short redius (socket/spigot),nr,5,Material,MX2563,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,nr,103.0124,103.01,item-specific
2564,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; adjustable (socket/spigot),nr,1,Labour,L004,chargehand pipelayer (skill rate 4),0.025881,hr,49.2274,1.27,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2564,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; adjustable (socket/spigot),nr,2,Labour,L019,skilled operative (skill rate 4),0.051762,hr,46.2624,2.39,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2564,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; adjustable (socket/spigot),nr,3,Labour,L023,unskilled operative (general),0.103523,hr,38.7141,4.01,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2564,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; adjustable (socket/spigot),nr,4,Labour,L016,plant operator (skill rate 3),0.051762,hr,61.1185,3.16,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2564,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for bend; adjustable (socket/spigot),nr,5,Material,MX2564,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,nr,101.8781,101.88,item-specific
2565,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for reducer,nr,1,Labour,L004,chargehand pipelayer (skill rate 4),0.025881,hr,49.2274,1.27,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2565,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for reducer,nr,2,Labour,L019,skilled operative (skill rate 4),0.051762,hr,46.2624,2.39,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2565,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for reducer,nr,3,Labour,L023,unskilled operative (general),0.103523,hr,38.7141,4.01,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2565,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for reducer,nr,4,Labour,L016,plant operator (skill rate 3),0.051762,hr,61.1185,3.16,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2565,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for reducer,nr,5,Material,MX2565,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,nr,38.4499,38.45,item-specific
2566,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for branches; equal (socket/spigot),nr,1,Labour,L004,chargehand pipelayer (skill rate 4),0.036218,hr,49.2274,1.78,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2566,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for branches; equal (socket/spigot),nr,2,Labour,L019,skilled operative (skill rate 4),0.072436,hr,46.2624,3.35,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2566,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for branches; equal (socket/spigot),nr,3,Labour,L023,unskilled operative (general),0.144873,hr,38.7141,5.61,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2566,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for branches; equal (socket/spigot),nr,4,Labour,L016,plant operator (skill rate 3),0.072436,hr,61.1185,4.43,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2566,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",extra for branches; equal (socket/spigot),nr,5,Material,MX2566,"Unplasticized pvc pipes; ring seal sockets; 110 mm pipes; in trenches, depth",1,nr,131.9317,131.93,item-specific
2568,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",not in trenches,m,1,Labour,L004,chargehand pipelayer (skill rate 4),0.019401,hr,49.2274,0.96,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2568,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",not in trenches,m,2,Labour,L019,skilled operative (skill rate 4),0.038802,hr,46.2624,1.8,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2568,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",not in trenches,m,3,Labour,L023,unskilled operative (general),0.077605,hr,38.7141,3.0,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2568,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",not in trenches,m,4,Labour,L016,plant operator (skill rate 3),0.038802,hr,61.1185,2.37,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2568,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",not in trenches,m,5,Plant,P027,2t dumper,0.045455,hr,15.2802,0.69,Field drains (not in trenches)
2568,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",not in trenches,m,6,Plant,P085,"stihl saw, 12"", petrol",0.045455,hr,1.4422,0.07,Field drains (not in trenches)
2568,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",not in trenches,m,7,Material,MX2568,"160 mm pipes; in trenches, depth",1,m,33.4215,33.42,item-specific
2569,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",ne 1.50 m deep,m,1,Labour,L004,chargehand pipelayer (skill rate 4),0.05693,hr,49.2274,2.8,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2569,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",ne 1.50 m deep,m,2,Labour,L019,skilled operative (skill rate 4),0.113861,hr,46.2624,5.27,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2569,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",ne 1.50 m deep,m,3,Labour,L023,unskilled operative (general),0.227721,hr,38.7141,8.82,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2569,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",ne 1.50 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.113861,hr,61.1185,6.96,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2569,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",ne 1.50 m deep,m,5,Plant,P027,2t dumper,1.002797,hr,15.2802,15.32,Field drains (not in trenches)
2569,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",ne 1.50 m deep,m,6,Plant,P085,"stihl saw, 12"", petrol",1.002797,hr,1.4422,1.45,Field drains (not in trenches)
2569,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",ne 1.50 m deep,m,7,Material,MX2569,"160 mm pipes; in trenches, depth",1,m,33.4215,33.42,item-specific
2570,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",1.50-2.00 m deep,m,1,Labour,L004,chargehand pipelayer (skill rate 4),0.072474,hr,49.2274,3.57,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2570,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",1.50-2.00 m deep,m,2,Labour,L019,skilled operative (skill rate 4),0.144948,hr,46.2624,6.71,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2570,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",1.50-2.00 m deep,m,3,Labour,L023,unskilled operative (general),0.289895,hr,38.7141,11.22,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2570,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",1.50-2.00 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.144948,hr,61.1185,8.86,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
2570,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",1.50-2.00 m deep,m,5,Plant,P027,2t dumper,1.281818,hr,15.2802,19.59,Field drains (not in trenches)
2570,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",1.50-2.00 m deep,m,6,Plant,P085,"stihl saw, 12"", petrol",1.281818,hr,1.4422,1.85,Field drains (not in trenches)
2570,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",1.50-2.00 m deep,m,7,Material,MX2570,"160 mm pipes; in trenches, depth",1,m,33.4215,33.42,item-specific
2571,CLASS I: PIPEWORK - PIPES,05 POLYVINYL CHLORIDE PIPES,"160 mm pipes; in trenches, depth",2.00-2.50 m deep,m,1,Labour,L004,chargehand pipelayer (skill rate 4),0.093148,hr,49.2274,4.59,"French/rubble drains, ditches and trenches gang; ducts and metal culverts gang"
