Item ref,Class,Section,Sub-heading,Item,Unit,Labour EUR,Plant EUR,Material EUR,Sub-contract EUR,TOTAL COST EUR,WBS lines,Book-derived EUR,Variance EUR
5135,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Softwood sleepers; BS 113 'A' section, 56 kg/m; for jointed track","form curve in plain track, radius ne 300 m",m,63.62,611.19,694.19,0,1369.0,13,1369.0,0.0
5136,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Softwood sleepers; BS 113 'A' section, 56 kg/m; for jointed track","form curve in plain track, radius over 300 m",m,63.62,611.19,706.14,0,1380.95,13,1380.95,0.0
5137,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Softwood sleepers; BS 113 'A' section, 56 kg/m; for jointed track",extra for curved rails to form super elevation; Radius over 600 mm,%,1.57,15.26,17.33,0,34.16,13,34.16,0.0
5139,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 56 kg/m; for jointed track",plain track,m,63.61,611.19,758.06,0,1432.86,8,1432.87,-0.01
5140,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 56 kg/m; for jointed track","form curve in plain track, radius ne 300 m",m,71.56,611.19,777.57,0,1460.32,8,1460.33,-0.01
5141,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 56 kg/m; for jointed track","form curve in plain track, radius over 300 m",m,71.56,611.19,789.52,0,1472.27,8,1472.29,-0.02
5142,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 56 kg/m; for jointed track",extra for curved rails to form super elevation; Radius over 600 mm,%,1.67,14.31,18.21,0,34.19,8,34.18,0.01
5144,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track",plain track,m,71.56,522.34,644.11,0,1238.01,15,1238.01,0.0
5145,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius ne 300 m",m,71.56,522.34,658.08,0,1251.98,15,1251.98,0.0
5146,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius over 300 m",m,71.56,522.34,666.3,0,1260.2,15,1260.2,0.0
5147,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track",extra for curved rails to form super elevation; Radius over 600 mm,%,1.96,14.28,18.01,0,34.25,15,34.26,-0.01
5149,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track",plain track,m,71.56,522.33,727.48,0,1321.37,10,1321.39,-0.02
5150,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius ne 300 m",m,71.74,522.33,741.46,0,1335.53,10,1335.53,0.0
5151,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius over 300 m",m,71.56,522.33,749.68,0,1343.57,10,1343.58,-0.01
5152,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Jointed with fishplates; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track",extra for curved rails to form super elevation; Radius over 600 mm,%,1.83,13.39,19.0,0,34.22,10,34.23,-0.01
5154,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track",plain track,m,71.57,522.34,624.79,0,1218.7,13,1218.69,0.01
5155,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius ne 300 m",m,71.57,522.34,638.77,0,1232.68,13,1232.68,0.0
5156,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius over 300 m",m,79.52,522.34,646.98,0,1248.84,13,1248.84,0.0
5157,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Softwood sleepers; BS 113 'A' section, 40 kg/m; for jointed track",extra for curved rails to form super elevation; Radius over 600 mm,%,2.01,14.49,17.75,0,34.25,13,34.27,-0.02
5159,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track",plain track,m,71.56,522.33,708.17,0,1302.06,8,1302.07,-0.01
5160,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius ne 300 m",m,71.56,522.33,722.15,0,1316.04,8,1316.05,-0.01
5161,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track","form curve in plain track, radius over 300 m",m,71.56,522.33,730.36,0,1324.25,8,1324.26,-0.01
5162,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Flat bottom rails; BS11 Delivered in standard 18.288 m lengths; Welded joints; Concrete sleepers; BS 113 'A' section, 40 kg/m; for jointed track",extra for curved rails to form super elevation; Radius over 600 mm,%,1.86,13.59,18.78,0,34.23,8,34.24,-0.01
5164,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type B8; BS 95R bullhead rail with timber bearers,nr,11451.68,336.77,37214.61,0,49003.06,12,49003.06,0.0
5165,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with concrete bearers,nr,12724.07,336.77,29799.93,0,42860.77,13,42860.77,0.0
5166,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type C10; BS 95R bullhead rail with steel bearers,nr,12724.08,336.77,32673.32,0,45734.17,12,45734.16,0.01
5167,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Bx8; BS 113 'A' section flat bottom rail with timber bearers,nr,11451.68,336.77,24456.4,0,36244.85,12,36244.85,0.0
5168,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with concrete bearers,nr,12724.07,336.77,38802.86,0,51863.7,13,51863.7,0.0
5169,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated turnouts; Complete with closures, check rails, fittings, etc.",type Cv9; BS 113 'A' section flat bottom rail with steel bearers,nr,12724.08,336.77,42427.74,0,55488.59,12,55488.58,0.01
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,30219.68,336.77,163035.37,0,193591.82,12,193591.83,-0.01
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,28629.18,336.77,163035.37,0,192001.32,12,192001.32,0.0
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,38172.23,336.77,163035.37,0,201544.37,13,201544.37,0.0
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,38172.23,336.77,163035.37,0,201544.37,11,201544.37,0.0
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,30219.68,336.77,196395.04,0,226951.49,12,226951.48,0.01
5176,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; welded joints; timber sleepers",nr,28629.18,336.77,196395.04,0,225360.99,12,225360.97,0.02
5177,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; concrete sleepers",nr,38172.23,336.77,196395.04,0,234904.04,13,234904.02,0.02
5178,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; welded joints; concrete sleepers",nr,38172.23,336.77,196395.04,0,234904.04,11,234904.02,0.02
5181,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Buffer stops,"single raker, steel rail and timber; 2 tonnes approximate weight",nr,3181.01,0,19467.11,0,22648.12,5,22648.12,0.0
5182,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Buffer stops,"double raker, steel rail and timber; 2.5 tonnes approximate weight",nr,3181.01,0,21757.37,0,24938.38,5,24938.38,0.0
5184,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Wheel stops,wheel stops; steel; 100 kg approximate weight,nr,3181.02,0,916.1,0,4097.12,6,4097.11,0.01
5186,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Lubricators,lubricators; single rail,nr,795.27,0,1755.87,0,2551.14,6,2551.13,0.01
5187,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Lubricators,lubricators; double rail,nr,795.27,0,3435.39,0,4230.66,6,4230.66,0.0
5189,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Check and guard rails; BS 11; delivered in standard 18.288 m lengths; flange planed to allow 50 mm free wheel clearance,"BS 113 'A' section, 56 kg/m; for bolting",m,95.43,247.91,103.94,0,447.28,9,447.28,0.0
5190,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Check and guard rails; BS 11; delivered in standard 18.288 m lengths; flange planed to allow 50 mm free wheel clearance,"BS 113 'A' section, 47 kg/m; for bolting",m,79.53,247.91,98.86,0,426.3,9,426.29,0.01
5191,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),Check and guard rails; BS 11; delivered in standard 18.288 m lengths; flange planed to allow 50 mm free wheel clearance,"BS 113 'A' section, 40 kg/m; for bolting",m,79.53,247.91,87.02,0,414.46,9,414.45,0.01
5200,CLASS T: TUNNELS,01 EXCAVATION,Excavation; Excavating tunnels in rock,1.5 m dia.,m3,0,0,0,129.95,129.95,1,129.95,0.0
5201,CLASS T: TUNNELS,01 EXCAVATION,Excavation; Excavating tunnels in rock,3.0 m dia.,m3,0,0,0,107.02,107.02,1,107.02,0.0
5203,CLASS T: TUNNELS,01 EXCAVATION,Excavating tunnels in soft material,1.5 m dia.,m3,0,0,0,129.95,129.95,1,129.95,0.0
5204,CLASS T: TUNNELS,01 EXCAVATION,Excavating tunnels in soft material,3.0 m dia.,m3,0,0,0,107.02,107.02,1,107.02,0.0
5206,CLASS T: TUNNELS,01 EXCAVATION,Excavating shafts in rock,3.0 m dia.,m3,0,0,0,506.42,506.42,1,506.42,0.0
5207,CLASS T: TUNNELS,01 EXCAVATION,Excavating shafts in rock,4.5 m dia.,m3,0,0,0,429.98,429.98,1,429.98,0.0
5209,CLASS T: TUNNELS,01 EXCAVATION,Excavating shafts in soft material,3.0 m dia.,m3,0,0,0,303.07,303.07,1,303.07,0.0
5210,CLASS T: TUNNELS,01 EXCAVATION,Excavating shafts in soft material,4.5 m dia.,m3,0,0,0,260.83,260.83,1,260.83,0.0
5212,CLASS T: TUNNELS,01 EXCAVATION,Excavating other cavities in rock,1.5 m dia.,m3,0,0,0,129.95,129.95,1,129.95,0.0
5213,CLASS T: TUNNELS,01 EXCAVATION,Excavating other cavities in rock,3.0 m dia.,m3,0,0,0,107.02,107.02,1,107.02,0.0
5215,CLASS T: TUNNELS,01 EXCAVATION,Excavating other cavities in soft material,1.5 m dia.,m3,0,0,0,129.95,129.95,1,129.95,0.0
5216,CLASS T: TUNNELS,01 EXCAVATION,Excavating other cavities in soft material,3.0 m dia.,m3,0,0,0,107.02,107.02,1,107.02,0.0
5217,CLASS T: TUNNELS,01 EXCAVATION,Excavating other cavities in soft material,Excavated surfaces in rock,m2,0,0,0,50.79,50.79,1,50.79,0.0
5218,CLASS T: TUNNELS,01 EXCAVATION,Excavating other cavities in soft material,Excavated surfaces in soft material,m2,0,0,0,49.33,49.33,1,49.33,0.0
5220,CLASS T: TUNNELS,01 EXCAVATION,Bore Tunnels,Excavation in any stated materials; internal dia. >8 m,m3,0,0,0,128.03,128.03,1,128.03,0.0
5221,CLASS T: TUNNELS,01 EXCAVATION,Bore Tunnels,Muck way of inert material to spoil heaps withing 250 m,tonne,0,0,0,50.0,50.0,1,50.0,0.0
5223,CLASS T: TUNNELS,01 EXCAVATION,Cross Passages,Excavation; Tunnels in any other stated materials; - internal Dia. 4-5 m and Temporary support; Cross passage,m3,0,0,0,2042.88,2042.88,1,2042.88,0.0
5224,CLASS T: TUNNELS,01 EXCAVATION,Cross Passages,Muckaway of excavated inert material; disposal by road to landfill (Landfill excluded Tax) within 15 km radius,m3,0,0,0,85.45,85.45,1,85.45,0.0
5228,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,"Mass concrete; grade C30, 20 mm aggregate; Cast primary lining to tunnels",1.5 m dia.,m3,0,0,0,857.4,857.4,1,857.4,0.0
5229,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,"Mass concrete; grade C30, 20 mm aggregate; Cast primary lining to tunnels",3.0 m dia.,m3,0,0,0,886.94,886.94,1,886.94,0.0
5231,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Secondary lining to tunnels,1.5 m dia.,m3,0,0,0,997.83,997.83,1,997.83,0.0
5232,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Secondary lining to tunnels,3.0 m dia.,m3,0,0,0,790.87,790.87,1,790.87,0.0
5234,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Formwork; rough finish; Tunnel lining,1.5 m dia.,m2,0,0,0,145.54,145.54,1,145.54,0.0
5235,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Formwork; rough finish; Tunnel lining,3.0 m dia.,m2,0,0,0,145.54,145.54,1,145.54,0.0
5237,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Sprayed concrete primary,In situ lining to tunnels; Sprayed concrete primary; - external Dia. 4-5 m; 8 cm thick,m2,0,0,0,215.92,215.92,1,215.92,0.0
5238,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Sprayed concrete primary,Sprayed concrete primary; 15 cm thick,m2,0,0,0,306.54,306.54,1,306.54,0.0
5240,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Cast concrete secondary,In situ lining to tunnels; cast concrete secondary,m3,0,0,0,3364.13,3364.13,1,3364.13,0.0
5242,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Provision of Concrete - Designated Concrete,Provision of concrete - Designated concrete; Strength RC30/37; maximum agg. size 20 mm,m3,0,0,0,217.85,217.85,1,217.85,0.0
5244,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,"Placing of Concrete - Reinforced; Bases, footings, pile caps and ground slabs","Placing of reinforced concrete; Bases, footings, pile caps & ground slabs; thickness > 500 mm: cross passage floor slab",m3,0,0,0,2835.91,2835.91,1,2835.91,0.0
5246,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Spray Concrete Lining Tunnels,In situ lining to tunnels; sprayed concrete primary lining; external Diamater 5-6 m; thickness ne 300 mm thick,m3,0,0,0,664.46,664.46,1,664.46,0.0
5247,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Spray Concrete Lining Tunnels,In situ lining to tunnels; cast concrete secondary lining; external dia. 5-6 m,m3,0,0,0,338.78,338.78,1,338.78,0.0
5248,CLASS T: TUNNELS,02 IN SITU LINING TO TUNNELS,Spray Concrete Lining Tunnels,In situ lining to tunnels = Formwork to smooth finish; - external dia. 5-6 m,m3,0,0,0,227.97,227.97,1,227.97,0.0
5252,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Constructed in situ concrete,"Provision of complete standard shaft in in situ concrete; including piling, walls, floors, roof, drainage, finishes etc.",nr,0,0,0,65696729.74,65696729.74,1,65696729.74,0.0
5254,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,"Mass concrete; grade C30, 20 mm aggregate; Secondary linings to shafts",3.0 m int dia.,m3,0,0,0,790.87,790.87,1,790.87,0.0
5255,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,"Mass concrete; grade C30, 20 mm aggregate; Secondary linings to shafts",4.5 m int dia.,m3,0,0,0,770.33,770.33,1,770.33,0.0
5257,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Cast primary lining to shafts,3.0 m int dia.,m3,0,0,0,842.59,842.59,1,842.59,0.0
5258,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Cast primary lining to shafts,4.5 m int dia.,m3,0,0,0,805.61,805.61,1,805.61,0.0
5260,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Formwork; rough finish; Shaft lining,3.0 m int dia.,m2,0,0,0,219.83,219.83,1,219.83,0.0
5261,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Formwork; rough finish; Shaft lining,4.5 m int dia.,m2,0,0,0,148.61,148.61,1,148.61,0.0
5263,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Waterproofing system for cross passage,Sheet linings membrane system; waterproofing system for shaft; junction with tunnel,m2,0,0,0,484.28,484.28,1,484.28,0.0
5264,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Waterproofing system for cross passage,Sheet linings membrane prop system; waterproofing system for shaft; junction with tunnel,m2,0,0,0,135.14,135.14,1,135.14,0.0
5266,CLASS T: TUNNELS,03 IN SITU LINING TO SHAFTS,Depressurization allowances,Depressurization measures allowances,nr,0,0,0,985450.94,985450.94,1,985450.94,0.0
5270,CLASS T: TUNNELS,04 IN SITU LINING TO OTHER CAVITIES,"Mass concrete; grade C30, 20 mm aggregate; Cast primary lining to other cavities",1.5 m int dia.,m3,0,0,0,86.65,86.65,1,86.65,0.0
5271,CLASS T: TUNNELS,04 IN SITU LINING TO OTHER CAVITIES,"Mass concrete; grade C30, 20 mm aggregate; Cast primary lining to other cavities",3.0 m int dia.,m3,0,0,0,739.14,739.14,1,739.14,0.0
5273,CLASS T: TUNNELS,04 IN SITU LINING TO OTHER CAVITIES,Secondary linings to other cavities,1.5 m int dia.,m3,0,0,0,997.83,997.83,1,997.83,0.0
5274,CLASS T: TUNNELS,04 IN SITU LINING TO OTHER CAVITIES,Secondary linings to other cavities,3.0 m int dia.,m3,0,0,0,790.87,790.87,1,790.87,0.0
5276,CLASS T: TUNNELS,04 IN SITU LINING TO OTHER CAVITIES,Formwork; rough finish; Other cavities lining,1.5 m int dia.,m2,0,0,0,114.84,114.84,1,114.84,0.0
5277,CLASS T: TUNNELS,04 IN SITU LINING TO OTHER CAVITIES,Formwork; rough finish; Other cavities lining,3.0 m int dia.,m2,0,0,0,145.54,145.54,1,145.54,0.0
5281,CLASS T: TUNNELS,05 PREFORMED SEGMENTAL LININGS TO TUNNELS,Precast concrete bolted rings,preformed segment lining to tunels; Precast concrete boltd rings; - external Dia.. > 8 m; 2.0 m steel fiber reinforced rings,nr,0,0,0,14150.22,14150.22,1,14150.22,0.0
